Mes;Animales vivos;Carnes y despojos comestibles;Pescados y crustáceos, moluscos e invertebrados acuáticos;Leche y productos lácteos, huevos, miel;Demás productos de origen animal;Plantas vivas y productos de la floricultura;Legumbres y hortalizas, plantas, raíces y tubérculos;Frutos comestibles, cortezas de agrios o melones;Café, té, yerba mate y especias;Cereales;Productos de molinería, malta, almidón y fécula;Semillas y frutos oleaginosos, forrajes;Gomas, resinas, y demás jugos y extractos vegetales;Materias trenzables y demás productos vegetales;Grasas y aceites animales o vegetales;Preparaciones de carne, pescado, crustáceos, moluscos;Azúcares y artículos confitería;Cacao y sus preparaciones;Preparaciones a base de cereal, harina, leche; pastelería;Preparaciones de legumbres u hortalizas, frutos, otras;Preparaciones alimenticias diversas;Bebidas, líquidos alcohólicos y vinagre ;Residuos industrias alimentarias. Alimentos para animales;Tabaco, sucedáneos del tabaco elaborados;Sal; azufre; tierras y piedras; yesos, cales y cementos;Minerales, escorias y cenizas;Combustibles y aceites minerales y sus productos;Productos químicos inorgánicos;Productos químicos orgánicos;Productos farmacéuticos;Abonos;Extractos curtientes, pinturas, tintas;Aceites esenciales, perfumería, cosméticos;Jabones, ceras artificiales, pastas;Materias albuminoideas, colas;Pólvoras, explosivos, fósforos;Productos fotográficos, cinematográficos;Productos diversos de las industrias químicas;Materias plásticas y manufacturas;Caucho y manufacturas;Pieles y cueros;Manufacturas de cuero, artículos de viaje, bolsos;Peletería y confecciones;Madera, carbón vegetal y manufacturas de madera;Corcho y sus manufacturas;Manufactura de espartería y cestería;Pastas de madera, desperdicios de papel o cartón;Papel, cartón y sus manufacturas;Productos editoriales, prensa, textos;Seda;Lana y pelo fino u ordinario; hilados y tejidos de crin;Algodón;Demás fibras vegetales, hilados de papel;Filamentos sintéticos o artificiales;Fibras sintéticas o artificiales discontinuas;Guata, fieltro y telas sin tejer; cordeles ,cuerdas, cordajes;Alfombras y materias textiles;Tejidos especiales, superficies textiles con pelo;Tejidos impregnados, recubiertos;Tejidos de punto;Prendas y complementos de vestir, de punto;Prendas y complementos de vestir, excepto de punto;Demás artículos textiles confeccionados;Calzado, botines, artículos análogos y partes;Artículos de sombrerería y partes;Paraguas, bastones, látigos y sus partes;Plumas, flores artificiales; manufactura de cabellos;Manufacturas de piedra, yeso, cemento, mica y análogas;Productos cerámicos;Vidrio y manufacturas;Perlas finas, piedras y metales preciosos;Fundición, hierro y acero;Manufactura de fundición, de hierro o acero;Cobre y sus manufacturas;Níquel y sus manufacturas;Aluminio y sus manufacturas;Plomo y manufacturas;Zinc y manufacturas;Estaño y manufacturas;Demás metales comunes, "cermets" y manufacturas;Herramientas y útiles, cuchillería y cubiertos;Manufacturas diversas de metales comunes;Reactores nucleares, calderas, máquinas y partes;Aparatos y material eléctrico, de grabación o imagen;Vehículos y material para vía férrea, aparatos de señalización;Vehículos automóviles, tractores, ciclos, partes y accesorios;Navegación aérea o espacial;Navegación marítima o fluvial;Instrumentos y aparatos de óptica, fotografía, cinematografía;Relojería;Instrumentos de música, partes y accesorios;Armas y municiones, sus partes y accesorios;Muebles;Juguetes, artículos para recreo, deporte; partes y accesorios;Manufacturas diversas;Objetos de arte, de colección o de antigüedad;Disposiciones de tratamiento especial;Total exportaciones
septiembre-15;474;5.510;9.675;8.548;891;97.903;1.248;68.846;250.151;603;2.490;2.703;75;86;48.827;1.770;52.296;9.989;11.501;5.630;28.561;2.627;2.694;3.929;1.472;5.028;1.415.502;7.314;14.160;46.258;12.130;7.777;37.366;11.482;4.151;1;160;70.694;115.816;6.471;14.609;6.238;618;4.005;19;4;217;21.945;5.944;0;2;1.986;37;5.328;1.160;2.107;175;1.461;4.383;5.227;14.374;25.926;10.388;4.256;282;18;5;3.538;8.544;16.686;119.087;43.852;11.388;20.205;0;18.330;346;34;16;227;7.606;2.783;38.115;32.407;52;29.534;2.305;537;8.582;119;4;112;10.574;2.545;15.112;662;1.342; 2.898.168 
octubre-15;6.045;5.348;16.739;4.967;2.455;84.165;746;88.962;179.341;134;1.279;1.273;112;35;32.254;1.696;56.980;16.172;13.392;4.440;21.891;2.402;2.836;3.663;2.051;5.083;1.476.356;6.188;10.296;35.899;8.742;7.038;34.239;14.657;4.244;51;67;63.549;112.583;4.453;10.557;6.066;1.530;3.014;8;30;50;16.602;4.661;0;0;1.688;107;4.548;907;988;154;1.550;3.585;4.280;13.492;26.680;4.710;2.895;290;68;18;3.171;8.233;12.298;104.313;26.180;12.931;13.036;20;20.829;284;11;20;38;4.651;2.383;34.863;46.231;69;45.523;3.712;160;8.356;218;4;406;9.808;1.269;14.106;394;705; 2.815.522 
noviembre-15;6.793;5.011;13.428;383;1.289;102.619;1.267;53.086;191.276;55;1.454;2.413;134;111;17.901;2.244;55.709;9.484;9.096;4.471;23.290;1.997;1.417;968;1.743;15;1.200.279;6.329;10.636;44.420;6.743;7.192;35.041;14.367;4.247;123;70;41.322;93.391;3.047;11.017;6.462;968;3.795;23;12;92;23.285;5.570;0;0;2.044;5;4.266;503;882;163;1.439;3.652;4.461;14.067;26.073;1.823;3.763;142;55;3;2.630;7.419;11.971;95.739;36.940;11.992;15.125;3;17.447;294;15;13;92;4.109;2.867;31.076;41.123;463;39.434;3.350;69;7.865;52;1;2;10.391;2.079;11.710;168;666; 2.444.535 
diciembre-15;7.365;4.056;13.066;468;1.705;84.422;1.293;69.191;217.994;13;1.561;2.709;121;32;47.709;1.068;40.578;12.018;9.408;5.376;21.628;1.937;2.602;2.781;2.860;211;1.176.466;5.605;15.770;43.863;2.352;7.959;32.984;12.540;4.348;79;374;46.988;139.284;3.501;10.702;6.840;1.530;3.749;14;19;83;21.218;5.937;0;13;2.690;45;4.924;1.370;690;110;1.376;3.763;4.271;12.125;24.323;9.597;3.296;274;1;9;3.185;6.124;20.263;125.436;33.464;9.441;13.889;2;18.455;117;17;0;76;5.331;2.727;37.904;39.448;47;57.446;16.491;1.445;9.618;127;3;290;9.257;2.032;12.612;23;473; 2.588.994 
enero-16;4.966;2.548;12.519;403;1.561;82.264;1.983;48.570;163.588;363;992;3.454;25;3;14.988;430;47.419;10.577;8.301;3.168;16.300;966;1.695;750;1.891;10.690;892.320;10.090;9.062;31.501;17.440;5.302;20.321;8.177;6.299;0;12;18.464;83.890;1.693;12.751;3.567;639;3.290;16;4;195;16.123;3.469;0;0;565;11;2.723;473;901;28;819;2.366;2.550;10.063;16.373;3.434;1.662;106;10;0;2.545;7.454;12.372;81.666;25.079;6.426;12.979;0;10.847;124;12;6;92;3.127;1.857;30.519;35.000;58;32.506;2.883;32;6.383;36;5;5;8.514;1.278;9.061;166;894; 1.919.053 
febrero-16;2.570;3.908;6.101;453;908;149.170;1.805;94.718;184.226;103;1.283;2.919;166;33;24.711;1.516;75.910;28.489;15.597;4.507;19.569;1.107;2.479;3.080;1.598;1;998.452;6.430;10.196;45.614;1.238;6.948;34.810;9.721;3.982;185;35;27.590;96.323;3.799;12.954;5.773;1.337;3.336;58;6;87;16.876;5.131;0;0;1.837;658;4.003;729;1.122;183;1.073;3.417;3.411;11.546;21.064;13.563;2.703;250;44;4;3.194;5.995;19.726;114.465;19.221;9.563;13.302;12;17.346;209;29;7;30;4.170;2.186;29.890;33.447;78;35.010;4.653;93;10.558;93;64;26;9.108;1.345;10.438;38;1.012; 2.328.723 
marzo-16;2.093;3.391;5.550;258;2.293;122.940;2.336;114.363;179.114;623;976;3.051;72;21;32.114;2.564;69.847;12.195;11.655;5.439;20.045;1.891;4.320;5.672;1.286;150;1.006.426;6.287;5.833;30.215;19.041;6.642;30.361;9.674;2.576;231;13;30.996;98.069;3.266;11.453;6.428;1.146;2.716;33;26;183;16.100;5.354;0;0;2.274;390;4.736;1.331;897;79;1.545;3.849;4.752;11.812;21.630;7.324;2.661;240;24;11;3.343;6.846;13.817;113.130;34.335;8.695;13.811;1;21.655;334;12;7;61;4.643;2.265;35.673;37.312;53;43.708;1.887;132;8.254;200;5;884;9.316;1.624;11.145;153;820; 2.334.998 
abril-16;11.529;1.948;4.075;545;1.326;126.167;1.488;113.101;281.210;475;1.264;1.706;127;69;35.933;2.863;35.361;10.946;7.593;5.494;35.563;2.802;3.688;3.011;1.880;6.116;1.050.889;8.058;7.243;32.193;19.207;5.658;30.959;10.454;3.881;0;75;33.402;96.594;5.010;8.896;5.402;1.070;3.150;40;20;86;19.784;4.822;0;1;1.381;178;3.556;553;819;103;2.113;4.080;3.455;13.775;20.622;6.238;3.025;246;57;1;3.476;7.886;15.154;97.863;29.069;8.788;16.082;1;22.313;2.058;48;9;36;4.105;2.077;37.552;42.127;248;38.789;2.229;34;6.523;88;3;172;9.011;2.080;11.501;353;746; 2.463.793 
mayo-16;4.265;2.009;6.532;437;1.627;139.853;1.607;114.431;152.586;10.769;1.332;1.496;153;39;52.783;1.790;31.522;8.784;8.880;5.053;22.641;1.700;3.215;4.648;2.275;82;1.378.526;8.156;9.907;47.149;22.108;7.075;34.296;11.232;3.736;173;93;44.294;108.481;3.931;9.558;6.768;1.154;2.887;35;23;132;19.586;6.695;0;4;1.948;215;4.101;655;728;37;1.870;4.123;3.570;16.873;20.898;6.722;2.725;293;11;11;3.685;7.321;12.035;113.256;34.862;11.214;14.586;3;20.189;87;28;6;172;4.661;2.877;31.228;39.794;331;48.584;1.629;673;6.589;839;21;165;9.461;1.405;13.736;68;675; 2.751.470 
junio-16;3.412;1.805;12.676;466;1.470;117.053;1.371;126.423;176.289;44;836;1.721;83;73;36.600;1.827;23.659;9.733;7.200;6.266;22.597;2.270;2.082;2.888;1.109;5.881;1.481.108;7.587;10.465;40.419;13.790;6.175;34.436;10.864;3.612;0;45;29.579;115.239;5.554;10.546;5.167;1.342;4.690;23;12;199;16.585;4.207;0;0;1.608;361;4.031;583;3.008;129;1.504;4.056;3.851;14.044;21.674;6.846;2.406;165;18;9;3.809;8.827;12.538;94.280;39.426;8.916;13.857;0;23.304;167;28;5;22;4.200;2.513;33.243;34.669;494;33.020;6.208;1.055;6.819;101;3;218;7.291;1.445;11.363;108;811; 2.780.512 
julio-16;2.826;2.393;8.728;395;729;101.545;1.482;38.219;128.998;67;984;2.146;71;10;39.882;2.445;24.070;8.402;5.125;3.862;17.209;1.028;3.136;698;1.279;5;1.303.437;6.025;7.103;31.884;7.070;3.806;27.342;8.875;2.209;378;71;46.499;90.771;3.039;7.296;4.625;1.066;2.733;10;22;0;13.396;3.961;0;0;467;49;3.095;524;289;40;1.379;3.127;2.580;11.101;17.187;4.949;1.982;276;9;2;1.640;4.698;9.841;97.508;19.195;5.962;9.198;1;14.632;129;13;23;92;1.399;2.175;20.668;23.215;139;15.219;6.136;61;4.821;441;27;214;5.185;1.433;7.392;34;1.099; 2.266.997 
agosto-16;5.703;3.694;11.578;525;2.441;101.426;1.855;59.889;169.424;313;1.081;3.616;110;0;27.788;5.267;44.568;14.195;11.727;7.798;27.977;2.249;4.471;2.983;2.531;5.366;1.542.786;10.364;10.800;42.676;15.117;9.503;40.913;16.646;6.290;137;21;71.670;138.622;7.105;9.527;5.541;911;2.938;11;3;185;20.663;5.436;0;9;3.308;399;5.168;1.217;1.418;297;2.105;5.331;7.036;14.110;23.128;5.806;3.193;263;6;7;5.056;11.850;21.081;137.384;46.547;14.793;19.925;1;26.013;308;186;7;62;7.904;2.820;54.438;36.961;210;62.504;7.359;276;10.287;168;52;701;8.310;2.025;15.968;19;1.920; 3.044.377 
septiembre-16;9.894;2.693;7.396;461;2.030;99.757;1.195;72.603;196.075;4;1.899;1.940;88;46;21.341;835;44.854;7.923;11.012;5.400;24.911;1.775;2.804;2.743;1.700;4;1.373.918;8.551;10.628;31.675;9.602;7.631;41.121;20.478;3.729;0;90;42.468;113.690;4.754;7.835;5.936;1.809;3.429;52;42;28;25.412;4.393;0;0;2.252;626;4.847;930;784;62;1.861;3.721;4.247;12.821;20.040;4.869;2.380;124;10;7;4.284;5.932;14.434;204.936;35.311;10.398;11.635;6;18.003;564;6;5;106;4.962;2.487;39.294;36.172;423;69.299;2.935;0;7.911;2.661;25;25;9.780;1.438;14.764;434;1.217; 2.797.686 
octubre-16;2.874;4.045;8.475;546;2.042;88.207;1.477;47.169;193.649;266;1.050;1.346;116;45;24.157;979;43.032;9.911;8.802;5.679;25.126;1.118;3.398;1.286;2.316;4.325;1.395.529;6.967;13.891;33.541;3.549;6.555;33.764;14.263;3.120;274;37;79.050;106.094;5.984;10.893;4.439;1.702;3.120;49;31;38;17.752;3.707;0;1;4.142;384;3.316;1.301;820;104;1.564;3.125;5.050;13.094;22.089;4.996;2.929;149;25;4;3.541;5.209;14.372;187.458;34.050;9.692;17.047;1;26.301;2.527;6;4;24;4.801;2.639;38.912;32.766;109;68.882;645;15;7.526;67;67;275;11.392;1.549;9.891;570;796; 2.770.014 
noviembre-16;2.290;4.595;8.291;528;1.099;103.299;1.377;104.500;219.217;858;1.583;2.033;90;39;25.324;980;53.112;6.760;8.863;5.516;23.387;1.582;2.026;3.788;1.751;119;1.333.396;6.619;11.706;28.530;2.468;6.672;33.421;12.942;3.329;206;121;39.197;113.473;4.641;8.991;5.434;1.138;2.868;13;32;60;18.813;4.896;0;0;2.568;230;4.327;1.253;1.124;65;1.653;3.496;3.072;14.911;20.891;3.376;4.482;215;22;10;4.278;7.088;15.798;250.921;39.725;8.391;18.294;1;21.374;185;2;30;101;4.993;2.515;58.449;31.850;30;54.698;2.859;39;7.577;119;2;198;8.636;1.360;9.764;60;617; 2.833.622 
diciembre-16;2.874;5.759;47.488;563;2.118;96.456;1.333;102.055;429.059;1.163;1.253;2.191;125;28;33.057;296;40.481;8.741;9.837;5.317;36.236;1.633;2.266;2.588;2.263;6.088;1.687.106;5.923;10.187;31.548;2.413;6.730;33.531;13.893;3.527;274;49;48.336;117.256;4.379;8.960;4.522;416;3.620;34;19;59;23.400;6.777;0;1;2.347;306;4.007;2.513;924;103;1.895;3.046;4.822;13.582;20.711;4.387;3.444;469;17;8;4.487;8.556;16.233;275.477;33.038;14.632;21.182;19;22.583;742;34;21;107;4.686;3.064;35.674;37.140;30;50.704;2.582;151;6.224;69;16;51;7.685;1.661;12.253;276;911; 3.477.094 
enero-17;4.608;4.580;6.679;419;648;88.796;1.661;71.238;232.188;674;1.378;2.522;30;40;33.027;221;41.351;7.398;8.664;4.325;17.375;1.127;2.208;2.748;1.540;203;1.606.633;5.835;9.155;37.975;1.811;4.769;26.711;11.013;2.673;182;35;22.430;97.839;2.957;9.337;3.058;1.194;1.896;16;35;23;18.950;4.391;0;6;2.035;55;3.428;592;751;58;1.346;2.270;2.136;12.794;15.811;6.799;1.604;315;10;21;2.344;5.845;8.950;131.893;20.214;10.052;18.906;22;17.536;562;0;4;30;2.643;2.181;32.151;27.626;178;17.387;4.586;356;7.825;55;23;8;6.656;1.356;9.982;170;908; 2.785.044 
febrero-17;2.813;5.688;4.344;618;1.856;131.549;1.884;86.445;214.883;368;1.689;5.621;34;13;30.965;82;27.716;8.482;7.252;3.967;20.921;846;2.981;2.478;1.437;5.608;1.417.687;6.947;10.121;24.147;2.611;7.106;42.680;13.728;3.994;162;47;23.174;95.629;3.326;7.247;4.000;325;2.693;2;25;119;21.688;3.571;0;1;2.283;33;4.309;892;553;60;1.523;3.265;3.812;10.993;15.491;2.207;2.359;115;47;1;2.826;5.002;13.474;194.148;6.437;10.191;14.277;0;17.114;1.273;24;8;121;3.525;2.383;34.655;30.280;27;41.224;2.990;257;5.545;309;50;1.289;7.057;1.469;9.362;401;797; 2.716.024 
marzo-17;4.046;8.800;9.133;958;2.059;153.367;2.256;143.681;295.931;2.838;2.254;3.499;141;39;44.150;702;42.360;9.001;10.928;5.842;30.760;1.344;3.811;3.829;2.782;69;1.660.508;8.459;12.129;29.158;7.842;7.543;37.063;16.231;3.459;137;30;32.942;118.427;4.404;13.263;4.235;860;3.477;22;49;32;19.663;4.047;0;0;2.040;251;5.696;1.059;1.042;92;1.573;3.515;4.909;12.682;21.154;5.622;3.133;290;13;16;3.646;8.599;17.394;201.752;37.456;13.058;19.975;58;17.459;1.781;2;11;56;5.403;2.851;37.045;30.940;243;36.240;3.228;805;6.262;292;74;545;9.940;1.932;10.847;154;727; 3.300.421 
abril-17;6.969;5.488;5.673;624;1.296;84.245;1.532;60.857;217.796;370;2.437;1.722;80;19;52.631;182;57.605;6.913;6.954;6.521;22.078;788;3.133;4.139;955;4.913;1.463.077;5.598;9.770;24.989;6.762;5.955;33.819;13.119;3.169;3;139;27.074;94.766;4.822;6.659;3.881;781;3.038;37;22;202;21.825;4.433;0;1;2.725;179;4.004;902;725;111;1.486;3.673;3.992;12.849;18.544;3.761;2.659;155;26;0;3.136;7.891;11.062;149.427;10.260;15.446;16.424;1;16.793;550;147;18;106;3.393;2.320;30.717;35.041;373;20.204;2.944;20;6.723;146;3;3;5.918;1.292;11.083;6;889; 2.697.992 
mayo-17;374;6.891;13.785;1.947;2.488;149.027;1.473;165.736;196.637;231;3.149;2.384;33;16;51.775;614;53.677;8.499;11.645;6.934;26.088;1.264;5.518;6.317;1.803;5.021;1.880.608;8.164;11.151;32.523;7.151;6.935;40.368;14.887;2.979;396;37;28.005;115.479;5.171;9.379;5.135;311;9.245;81;43;25;20.526;4.215;0;3;2.387;48;4.468;1.387;1.046;60;1.886;4.525;3.818;15.122;21.671;8.459;3.378;282;6;2;4.549;9.925;13.117;195.349;69.139;13.677;17.977;0;16.808;1.509;33;0;97;4.263;2.732;52.305;36.948;91;33.307;5.619;679;10.186;47;59;1;8.805;2.504;9.259;480;1.286; 3.505.436 
junio-17;4.759;8.605;5.492;2.525;1.214;188.258;1.552;96.857;137.977;151;3.017;2.578;47;0;54.558;276;28.307;12.569;10.485;5.842;22.254;1.384;3.835;5.827;1.240;5.135;1.424.209;14.261;12.158;28.055;8.512;7.035;37.557;16.465;5.665;0;56;30.853;120.467;3.613;10.069;3.769;678;3.043;2;19;146;21.499;4.293;0;1;1.835;50;6.161;1.187;827;49;1.734;3.760;3.789;14.957;21.688;4.741;4.099;319;17;1;3.847;6.959;14.601;190.740;30.592;16.339;19.304;0;18.134;420;41;6;148;4.493;2.846;32.148;39.368;175;56.501;5.275;219;6.142;78;27;447;8.753;1.835;13.137;116;543; 2.895.612 
julio-17;13.782;5.386;10.922;4.530;2.532;103.335;1.301;79.168;230.432;322;5.058;3.327;117;68;53.207;678;49.175;9.885;10.731;8.254;25.677;1.671;3.424;3.970;1.130;64;1.654.447;8.153;13.239;25.003;10.573;7.138;38.417;15.156;3.460;124;96;69.134;118.370;7.089;8.744;3.639;370;4.233;34;40;231;24.719;3.904;0;0;4.160;58;5.311;1.007;696;90;1.310;2.873;3.995;11.966;21.166;7.328;3.685;594;35;9;4.639;9.386;18.173;136.820;12.849;11.694;22.580;8;17.273;521;13;4;86;3.316;2.706;43.461;40.143;613;44.840;12.421;28;8.656;87;73;2;8.312;1.944;14.194;137;1.768; 3.125.483 
agosto-17;268;4.676;13.554;3.002;2.861;123.676;2.956;78.601;211.175;16;5.891;3.958;99;48;53.660;2.009;51.763;10.332;11.840;6.543;28.019;1.190;4.125;7.281;1.704;11.512;1.639.329;6.882;11.207;30.554;7.777;7.140;36.836;16.939;5.269;0;45;48.486;130.009;6.161;8.301;4.084;574;2.474;1;16;174;22.872;4.729;0;0;2.740;34;5.303;1.281;753;148;1.682;3.787;4.874;13.322;21.839;4.351;3.374;233;82;472;3.547;9.537;12.745;146.110;72.876;14.742;29.226;1;25.111;535;42;0;168;4.667;2.824;35.974;44.450;216;57.141;2.132;30;7.235;48;174;229;9.391;2.106;13.101;968;1.375; 3.191.598 
septiembre-17;2.913;5.150;11.648;1.888;2.345;92.707;1.358;81.011;240.609;92;3.475;1.166;61;20;49.019;1.501;57.132;10.517;13.180;6.706;26.602;2.510;3.567;2.988;1.121;7.017;1.894.854;9.839;11.567;30.616;10.059;7.220;37.655;15.464;7.931;356;64;50.271;109.090;6.225;9.107;4.315;504;6.102;17;33;82;22.907;4.491;0;24;2.165;65;4.947;891;1.434;105;1.500;2.645;3.369;13.164;20.314;5.754;3.398;171;82;83;3.981;7.587;17.233;143.419;34.387;11.775;24.749;23;23.705;2.567;50;2;20;4.573;2.761;47.560;43.607;222;57.326;3.857;83;5.852;368;0;1.844;10.015;1.533;14.160;60;1.171; 3.389.679 
octubre-17;4.296;7.486;8.074;1.365;3.508;93.018;1.404;75.258;215.414;762;2.867;2.485;120;27;37.863;3.091;59.567;9.938;11.937;7.522;25.477;3.110;3.711;2.767;1.371;101;1.800.861;7.737;10.837;34.201;4.150;7.532;40.378;14.734;6.302;638;111;53.992;118.467;4.145;8.794;2.859;942;3.295;60;58;76;21.842;4.268;1;5;3.277;99;6.188;2.168;1.000;148;1.476;2.847;4.903;15.082;23.304;5.813;3.962;147;27;6;4.198;9.059;13.228;162.313;55.580;14.663;22.558;1;20.303;276;15;0;263;5.298;2.784;39.181;42.055;11;49.073;3.384;210;7.551;34;171;1.509;10.512;2.054;10.241;894;830; 3.277.516 
noviembre-17;2.826;6.462;9.131;2.031;1.817;114.798;1.307;66.438;198.251;88;5.240;1.514;42;19;43.114;1.817;51.835;7.781;10.691;6.538;26.561;3.607;3.406;1.297;1.027;9;1.664.316;9.264;10.304;27.140;9.164;6.810;37.256;16.749;3.688;293;63;43.019;124.681;8.469;7.672;6.540;1.091;5.243;16;46;10;21.669;4.705;1;0;2.394;59;5.066;1.125;945;185;1.808;2.642;4.311;14.537;22.747;5.337;4.174;249;7;71;4.088;7.110;15.957;154.336;56.445;10.565;19.002;0;21.056;139;67;0;90;4.720;2.522;46.035;39.117;396;49.715;1.016;13.594;7.748;494;134;127;11.008;2.838;11.114;271;1.018; 3.122.237 
diciembre-17;142;6.835;6.412;2.973;2.204;94.349;1.992;73.822;203.778;184;3.002;2.956;34;56;38.601;1.735;48.585;10.945;11.977;6.620;25.545;3.653;3.151;1.433;1.008;19.878;2.596.001;5.731;10.721;27.370;4.808;7.226;36.202;15.497;3.493;366;26;35.653;118.201;5.681;5.821;4.877;602;3.128;21;21;87;21.689;3.050;1;3;2.200;100;4.247;963;1.078;147;2.060;2.777;4.876;14.557;23.045;4.256;4.179;260;37;38;3.550;4.992;14.179;160.515;39.046;13.490;22.154;19;22.968;839;27;15;123;4.000;2.745;38.327;29.776;21;76.310;2.512;6.149;6.304;372;8;157;9.585;1.498;11.295;57;821; 4.014.818 
enero-18;13.358;14.671;8.697;1.974;3.915;116.197;2.708;105.126;255.058;61;6.057;5.515;85;5;55.658;2.625;35.807;8.239;7.693;6.078;22.100;1.788;2.726;2.318;1.449;261;1.958.046;8.751;8.608;24.332;11.411;6.599;34.188;12.182;2.968;0;27;38.369;112.600;4.926;6.956;3.474;665;5.087;36;25;69;22.385;3.700;0;0;1.356;104;4.156;1.153;542;99;1.274;3.025;2.837;12.282;21.359;3.676;1.722;263;16;24;3.486;9.005;11.041;67.845;50.840;15.647;17.442;1;16.398;1.428;53;3;141;3.788;1.672;31.388;37.457;26;23.696;2.644;36;6.513;48;4;1.519;8.409;1.602;12.495;21;780; 3.324.889 
febrero-18;2.514;8.300;9.077;656;2.322;131.529;2.349;92.145;187.221;15;1.434;4.235;28;17;48.794;2.250;58.736;14.098;10.024;5.666;22.553;1.227;4.492;4.396;985;28;1.620.569;7.597;10.697;33.228;5.128;6.538;36.924;12.498;3.342;207;1;28.931;140.987;6.275;5.124;3.285;557;4.724;21;24;57;19.240;3.329;0;1;1.813;108;4.626;941;430;26;1.749;2.580;3.066;12.190;20.077;2.925;1.927;197;23;4;3.176;5.761;15.492;156.321;5.724;18.091;26.594;2;21.865;584;49;32;217;3.480;2.457;29.721;30.467;103;52.612;4.113;3.959;7.167;163;122;45;9.075;1.868;10.456;58;774; 3.027.603 
marzo-18;9.321;9.280;12.799;1.960;2.333;141.772;2.929;91.896;201.579;614;3.105;2.383;117;36;57.772;479;39.574;9.909;9.353;6.138;22.326;1.341;2.564;2.902;1.493;277;1.895.705;11.139;10.405;26.395;14.925;7.184;34.511;16.790;2.477;0;72;25.212;116.236;6.154;7.050;5.550;748;5.786;10;91;269;20.947;3.986;0;0;1.818;155;5.674;1.120;576;189;2.373;3.002;3.434;13.480;22.489;3.203;2.504;400;28;6;3.917;5.976;13.904;124.344;64.775;15.415;21.730;15;22.429;172;1;95;0;3.786;2.553;34.232;32.612;44;79.271;3.140;73;5.767;69;0;72;7.762;3.560;11.554;748;762; 3.365.116 
abril-18;277;9.007;6.395;1.544;3.198;120.445;2.095;134.667;205.466;1.316;3.966;2.619;71;70;64.361;1.481;44.525;9.268;7.415;6.604;29.399;3.398;6.739;4.317;1.634;274;2.201.646;12.179;9.344;31.633;25.108;7.809;37.521;14.757;4.194;0;184;33.589;137.214;7.763;7.867;5.259;315;4.588;4;71;131;24.596;4.837;0;5;1.685;243;7.265;1.075;1.838;57;2.010;3.511;3.725;13.644;23.575;4.775;2.897;297;34;12;4.470;7.562;18.669;132.172;72.235;22.997;20.554;17;23.786;1.439;87;0;140;5.345;2.094;31.130;38.176;128;56.019;2.353;2.132;8.780;69;216;550;10.528;4.568;11.265;189;1.057; 3.786.537 
mayo-18;12.365;2.849;10.885;3.721;3.389;169.971;2.159;107.654;190.581;448;4.689;1.987;117;88;71.730;2.067;34.029;7.542;9.745;9.327;25.771;2.965;6.392;4.978;1.816;22.555;2.076.817;12.475;18.824;28.689;7.688;7.402;41.324;15.094;4.931;0;30;29.748;135.071;8.001;6.491;4.651;538;7.671;47;27;183;28.082;5.277;10;1;1.711;365;5.528;1.603;858;229;1.827;4.114;6.302;15.149;22.284;5.769;2.901;419;36;7;4.700;8.194;14.437;141.605;78.862;23.654;26.623;17;24.035;281;3;0;265;5.102;3.145;41.876;32.716;18;58.841;3.830;205;6.914;44;55;75;10.323;2.121;11.718;897;856; 3.719.410 
